,id,abuse_past_year,abuse_status,length_relationship,partner_abusive,num_abusers,num_children,pregnant,beaten_while_pregnant,support_score,guns_in_home,jealous_past_year,limit_family_contact,location_tracking,threat_hit,thrown_object,push_shove,slap,kick_punch,hit_object,beaten,choked,threat_knife,threat_gun,rape_with_threat,power_scale,harass_scale,id_age,age_disparity,children_not_partner,same_sex_relationship,partner_drug_use,partner_alcohol_use,threat_suicide,partner_reported_child_abuse,partner_arrested,violence_increased,severity_increased,weapon_ever,choked_ever,rape_ever,controlled_ever,jealous,capable_murder,reassault
463,408503,1,0,3,1,1,0,0,0,6,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,3,7,41,0,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1.0
464,408508,1,1,3,1,1,0,0,0,8,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5,9,34,0,2,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1.0
465,408651,1,1,6,1,1,0,0,0,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,46,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0
466,409170,0,0,4,0,0,2,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,34,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
467,409392,0,0,5,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,45,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
468,409479,0,0,2,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
469,409581,0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
470,508055,1,1,3,1,1,0,0,0,12,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,4,3,41,0,2,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1.0
471,508089,1,0,5,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,6,33,-1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1.0
472,508102,1,1,4,1,1,1,0,0,5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,6,34,-1,5,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1.0
473,508103,1,0,1,1,1,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,40,-1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0
474,508137,1,1,3,1,1,1,0,0,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,5,7,26,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1.0
475,508138,1,1,5,1,1,0,0,0,10,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,6,40,0,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0.0
476,508152,1,1,4,1,1,1,0,0,12,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,3,0,33,0,5,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1.0
477,508161,1,1,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,6,41,0,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0
478,508162,1,1,4,0,2,0,0,0,5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,29,0,2,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0
479,508163,1,1,5,1,1,0,0,0,10,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,7,49,0,2,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1.0
480,508165,1,1,5,1,1,2,0,1,8,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,17,37,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1.0
481,508171,1,1,6,1,1,0,0,0,5,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,4,6,54,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1.0
482,508172,1,1,2,1,1,0,0,0,10,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,2,1,25,-3,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1.0
483,508185,1,1,2,1,1,2,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,3,6,28,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1.0
484,508187,1,1,1,1,1,1,0,0,11,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,4,5,23,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1.0
485,508188,1,1,5,1,1,2,0,0,6,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,3,8,39,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0
486,508212,1,1,3,1,1,0,0,0,11,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,34,0,2,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1.0
487,508223,1,0,2,1,1,1,0,0,7,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,4,10,20,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1.0
488,508224,1,1,4,0,2,2,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
489,508229,1,1,5,1,1,2,0,0,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,4,5,34,-1,5,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.0
490,508266,1,1,1,1,1,0,0,0,6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,40,-2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
491,508277,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,6,21,-2,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1.0
492,508278,1,1,5,1,1,0,0,0,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,5,13,36,-2,2,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.0
493,508280,1,1,1,0,1,0,0,0,8,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,5,4,41,0,2,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1.0
494,508293,1,1,5,1,1,0,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,12,31,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
495,508294,1,1,5,1,1,0,0,1,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,38,-2,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0
496,508295,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,3,0,33,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0
497,508302,1,1,3,1,1,0,0,1,11,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,2,3,27,-1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,
498,508332,1,1,1,1,1,555,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,19,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
499,508381,1,1,1,0,1,0,0,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,11,29,-2,2,0,0,1,1,0,1,0,1,1,1,1,1,1,0,
500,508383,1,1,1,0,1,0,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,6,30,-1,2,0,1,0,0,0,1,1,1,1,1,1,0,0,1,
501,508385,1,1,3,1,1,0,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,8,23,-2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,
502,508386,1,1,4,1,1,0,0,0,12,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,40,-2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,
503,508387,1,1,3,1,1,1,0,0,6,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,5,5,33,-2,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,
504,508388,1,1,4,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,3,42,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,1,
505,508391,1,1,2,0,1,0,0,1,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,9,27,-1,2,0,0,0,0,1,1,0,1,1,1,0,1,1,0,
506,508405,1,1,5,1,1,2,0,0,10,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,4,0,37,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
507,508410,1,1,1,0,1,0,0,0,8,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4,6,18,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,
508,508413,1,1,2,1,1,2,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,10,29,-1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,
509,508417,1,1,5,1,1,1,0,0,10,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3,6,40,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,
510,508419,1,1,4,1,1,0,0,0,6,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,5,6,31,-1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,
511,508421,1,1,4,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,22,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,
512,508428,1,1,2,1,1,0,0,0,10,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5,4,45,1,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,
513,508482,1,1,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,25,-2,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,
514,508486,1,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,12,28,-3,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1,
515,508490,1,1,1,0,1,0,0,0,10,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,3,6,20,-2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,
516,508495,1,1,1,1,1,0,0,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,14,32,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,
517,508496,1,1,1,0,1,2,0,0,11,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,5,7,32,-1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,
518,508507,1,1,1,0,1,0,0,0,8,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,5,13,31,0,2,0,0,0,0,1,0,0,0,1,1,0,1,1,1,
519,508509,1,1,4,1,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,32,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
520,508510,1,1,2,0,1,0,0,1,11,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,11,24,-3,2,0,0,1,0,0,1,0,0,1,0,1,1,1,1,
521,508539,1,1,1,1,1,0,0,0,8,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4,5,39,-2,2,0,0,1,0,0,1,1,1,0,1,0,1,1,1,
522,508540,1,1,4,1,1,0,0,0,12,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5,5,44,-1,2,0,0,1,0,0,1,1,0,1,1,1,1,0,1,
523,508541,1,1,4,1,1,2,0,0,11,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,3,3,34,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,
524,508542,1,1,4,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,3,6,50,1,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,
525,508543,1,1,3,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,12,23,0,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,
526,508544,1,1,6,1,1,0,0,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,41,-3,2,0,0,1,0,0,1,0,0,1,0,0,1,1,0,
527,508545,1,1,2,0,1,0,0,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,14,30,0,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,
528,508546,1,1,5,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,5,8,35,0,2,0,1,1,0,0,1,0,0,0,1,1,1,1,1,
529,508547,1,1,1,1,1,0,0,0,11,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,4,6,38,-1,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,
530,508551,1,1,5,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,3,3,42,-1,2,0,0,1,0,0,0,1,1,1,0,0,1,1,1,
531,508553,1,1,6,1,1,0,0,1,12,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,0,62,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,
532,508573,1,1,1,1,1,2,0,0,12,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
533,508583,1,1,1,0,2,0,0,0,5,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,5,3,41,-3,2,0,0,0,0,0,0,1,1,1,1,0,1,0,1,
534,508584,1,1,2,1,1,2,0,1,12,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,4,21,-2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,
535,508585,1,1,1,0,1,2,0,1,10,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5,9,33,0,5,0,1,1,1,0,1,0,0,1,1,0,1,1,0,
536,508586,1,1,3,0,2,2,0,0,10,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,5,5,36,-2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,
537,508600,1,1,6,1,1,0,0,1,12,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,6,37,-3,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,
538,508645,1,1,2,1,1,0,0,0,7,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,5,9,47,2,2,0,1,1,1,0,1,0,1,0,0,1,1,1,1,
539,508650,1,1,5,1,1,0,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,9,28,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0,0,
540,508653,1,1,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,37,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,
541,508657,1,1,4,1,1,1,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,4,31,-1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,
542,508659,1,1,2,1,1,2,0,0,11,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5,9,22,-1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,
543,508685,1,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,11,38,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1,1,
544,508692,1,1,1,1,1,0,0,0,7,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,3,54,0,2,0,0,1,0,1,1,0,0,0,0,1,1,0,0,
545,509309,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
546,509513,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
547,509579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
548,509582,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
549,509680,0,0,6,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
550,608259,1,1,4,1,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,2,21,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
551,618169,1,1,5,1,1,2,0,1,10,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,8,47,2,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,
552,618236,1,1,4,1,1,2,0,0,8,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,5,5,23,0,5,0,1,1,0,0,1,1,0,0,1,0,1,1,0,
553,618256,1,1,4,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,3,3,20,-2,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
554,618260,1,1,5,1,1,2,0,1,10,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,4,12,24,0,5,0,1,1,1,0,1,1,1,1,1,0,1,1,1,
555,618318,1,1,2,1,1,2,0,0,6,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,4,3,32,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
556,618320,1,0,5,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,37,-2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
557,618321,1,1,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,7,33,-2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,
558,618346,1,1,2,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,5,5,29,0,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
559,618355,1,1,3,1,1,1,0,0,12,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,2,23,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
560,618357,1,0,2,1,1,0,1,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,29,-2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
561,618360,1,0,4,1,1,2,0,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
562,618374,1,1,4,1,1,2,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,4,25,0,5,0,0,1,0,0,1,1,1,0,0,1,1,1,0,
563,618449,1,0,5,1,1,2,0,1,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,29,-1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
564,618452,1,0,4,1,1,1,0,1,10,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3,4,24,-1,5,0,0,1,1,0,1,1,1,1,0,0,1,1,1,
565,618466,1,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,40,-1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
566,618534,1,1,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
567,618535,1,1,4,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,4,8,28,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,
568,618591,1,1,4,1,1,1,0,0,7,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,2,2,23,0,5,0,0,0,0,0,0,1,1,1,0,1,0,0,1,
569,618594,1,1,2,1,1,1,0,1,12,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,3,10,25,0,5,0,0,0,1,0,0,0,1,1,1,1,1,1,1,
570,618701,1,1,5,1,1,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
571,618702,1,1,5,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,32,-1,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
572,619084,0,0,2,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
573,619139,0,0,2,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
574,619234,0,0,6,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
575,619361,0,0,5,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,619362,0,0,3,0,0,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
577,619375,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,619376,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
579,619377,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
580,619536,0,1,4,0,0,2,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
581,619537,0,0,5,0,0,2,0,0,10,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,2,3,46,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
582,619587,0,0,5,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
